lat_bin,lon_bin,safety_score,total_businesses,lat,lon,bank_atm,restaurant_takeout,coffee_shop,convenience_store,24_7_pharmacy,gas_station,grocery_store,gym_late
43,47,5,2,43.797500000000106,-79.40250000000022,0,1,0,1,0,0,0,0
35,43,38,12,43.757500000000086,-79.4225000000002,1,5,3,2,0,0,1,0
45,93,6,2,43.80750000000011,-79.17250000000043,0,2,0,0,0,0,0,0
5,20,2,1,43.60750000000001,-79.5375000000001,0,0,0,1,0,0,0,0
24,70,25,7,43.70250000000006,-79.28750000000032,0,2,1,1,0,2,1,0
37,89,3,1,43.76750000000009,-79.19250000000041,0,1,0,0,0,0,0,0
16,66,9,3,43.66250000000004,-79.3075000000003,0,2,1,0,0,0,0,0
17,31,0,0,43.66750000000004,-79.48250000000014,0,0,0,0,0,0,0,0
36,44,41,12,43.76250000000009,-79.4175000000002,1,5,1,2,0,1,1,1
9,27,20,5,43.62750000000002,-79.50250000000013,1,1,0,1,0,1,1,0
28,40,2,1,43.72250000000007,-79.43750000000018,0,0,0,1,0,0,0,0
26,79,26,7,43.71250000000006,-79.24250000000036,1,2,1,1,0,1,1,0
6,21,2,1,43.61250000000001,-79.5325000000001,0,0,0,1,0,0,0,0
38,90,11,4,43.77250000000009,-79.18750000000041,0,2,1,1,0,0,0,0
42,60,2,1,43.7925000000001,-79.33750000000028,0,0,0,1,0,0,0,0
27,80,28,7,43.717500000000065,-79.23750000000037,1,2,0,1,0,2,1,0
33,11,8,3,43.74750000000008,-79.58250000000005,0,1,1,1,0,0,0,0
20,41,5,2,43.68250000000005,-79.43250000000019,0,0,1,1,0,0,0,0
39,54,6,2,43.777500000000096,-79.36750000000025,0,1,1,0,0,0,0,0
30,85,24,7,43.73250000000007,-79.21250000000039,0,3,1,1,0,2,0,0
23,46,28,9,43.697500000000055,-79.40750000000021,1,4,2,2,0,0,0,0
2,23,3,1,43.5925,-79.52250000000011,0,1,0,0,0,0,0,0
41,100,9,3,43.7875000000001,-79.13750000000046,0,2,1,0,0,0,0,0
13,38,6,2,43.64750000000003,-79.44750000000018,0,2,0,0,0,0,0,0
32,51,36,10,43.74250000000008,-79.38250000000023,2,2,2,2,0,0,1,1
24,47,45,13,43.70250000000006,-79.40250000000022,2,4,3,2,0,0,1,1
16,43,3,1,43.66250000000004,-79.4225000000002,0,0,1,0,0,0,0,0
36,21,9,3,43.76250000000009,-79.5325000000001,0,2,1,0,0,0,0,0
28,17,11,4,43.72250000000007,-79.55250000000008,0,2,1,1,0,0,0,0
46,71,2,1,43.812500000000114,-79.28250000000033,0,0,0,1,0,0,0,0
38,67,6,2,43.77250000000009,-79.30250000000031,0,2,0,0,0,0,0,0
49,76,6,2,43.82750000000012,-79.25750000000035,0,2,0,0,0,0,0,0
29,18,5,2,43.72750000000007,-79.54750000000008,0,0,1,1,0,0,0,0
21,14,16,4,43.68750000000005,-79.56750000000007,1,1,0,1,0,1,0,0
27,57,2,1,43.717500000000065,-79.35250000000026,0,0,0,1,0,0,0,0
19,53,8,3,43.677500000000045,-79.37250000000024,0,2,0,1,0,0,0,0
39,31,6,2,43.777500000000096,-79.48250000000014,0,2,0,0,0,0,0,0
31,27,8,3,43.737500000000075,-79.50250000000013,0,2,0,1,0,0,0,0
50,77,8,3,43.832500000000124,-79.25250000000035,0,1,1,1,0,0,0,0
42,73,5,2,43.7925000000001,-79.27250000000033,0,0,1,1,0,0,0,0
20,54,8,3,43.68250000000005,-79.36750000000025,0,2,0,1,0,0,0,0
39,67,9,3,43.777500000000096,-79.30250000000031,0,2,1,0,0,0,0,0
12,50,68,18,43.64250000000003,-79.38750000000023,2,4,6,2,1,0,2,1
13,15,21,5,43.64750000000003,-79.56250000000007,1,1,0,1,0,2,0,0
32,28,9,3,43.74250000000008,-79.49750000000013,0,2,1,0,0,0,0,0
24,24,5,2,43.70250000000006,-79.51750000000011,0,0,1,1,0,0,0,0
16,20,19,6,43.66250000000004,-79.5375000000001,0,3,1,1,0,1,0,0
35,33,9,3,43.757500000000086,-79.47250000000015,0,2,1,0,0,0,0,0
34,74,25,7,43.75250000000008,-79.26750000000034,0,3,0,1,0,2,1,0
45,83,3,1,43.80750000000011,-79.22250000000038,0,1,0,0,0,0,0,0
37,79,23,6,43.76750000000009,-79.24250000000036,1,1,1,1,0,1,1,0
38,44,28,9,43.77250000000009,-79.4175000000002,1,5,1,2,0,0,0,0
17,21,24,7,43.66750000000004,-79.5325000000001,0,3,1,1,0,2,0,0
15,60,11,4,43.657500000000034,-79.33750000000028,0,2,1,1,0,0,0,0
26,69,23,6,43.71250000000006,-79.29250000000032,1,2,0,1,0,1,1,0
27,34,5,2,43.717500000000065,-79.46750000000016,0,1,0,1,0,0,0,0
46,84,6,2,43.812500000000114,-79.21750000000038,0,2,0,0,0,0,0,0
18,65,3,1,43.67250000000004,-79.3125000000003,0,0,1,0,0,0,0,0
38,80,22,6,43.77250000000009,-79.23750000000037,1,2,1,1,0,1,0,0
30,39,6,2,43.73250000000007,-79.44250000000018,0,1,1,0,0,0,0,0
42,50,6,2,43.7925000000001,-79.38750000000023,0,2,0,0,0,0,0,0
27,70,21,5,43.717500000000065,-79.28750000000032,1,1,0,1,0,2,0,0
19,66,0,0,43.677500000000045,-79.3075000000003,0,0,0,0,0,0,0,0
20,31,2,1,43.68250000000005,-79.48250000000014,0,0,0,1,0,0,0,0
39,44,31,9,43.777500000000096,-79.4175000000002,1,2,2,2,0,1,0,1
12,27,25,7,43.64250000000003,-79.50250000000013,0,3,0,1,0,2,1,0
30,75,19,5,43.73250000000007,-79.26250000000034,1,2,0,1,0,1,0,0
31,40,11,4,43.737500000000075,-79.43750000000018,0,2,1,1,0,0,0,0
32,5,5,2,43.74250000000008,-79.61250000000003,0,0,1,1,0,0,0,0
4,23,2,1,43.602500000000006,-79.52250000000011,0,0,0,1,0,0,0,0
23,36,0,0,43.697500000000055,-79.45750000000017,0,0,0,0,0,0,0,0
35,10,8,3,43.757500000000086,-79.58750000000005,0,2,0,1,0,0,0,0
41,90,6,2,43.7875000000001,-79.18750000000041,0,1,1,0,0,0,0,0
33,86,25,7,43.74750000000008,-79.2075000000004,0,2,1,1,0,2,1,0
13,28,3,1,43.64750000000003,-79.49750000000013,0,1,0,0,0,0,0,0
44,95,2,1,43.80250000000011,-79.16250000000043,0,0,0,1,0,0,0,0
45,60,11,4,43.80750000000011,-79.33750000000028,0,2,1,1,0,0,0,0
24,37,5,2,43.70250000000006,-79.45250000000017,0,1,0,1,0,0,0,0
16,33,2,1,43.66250000000004,-79.47250000000015,0,0,0,1,0,0,0,0
28,7,6,2,43.72250000000007,-79.60250000000003,0,1,1,0,0,0,0,0
34,87,30,8,43.75250000000008,-79.2025000000004,1,3,1,1,0,2,0,0
46,61,0,0,43.812500000000114,-79.33250000000028,0,0,0,0,0,0,0,0
5,23,2,1,43.60750000000001,-79.52250000000011,0,0,0,1,0,0,0,0
37,92,5,2,43.76750000000009,-79.17750000000042,0,1,0,1,0,0,0,0
38,57,5,2,43.77250000000009,-79.35250000000026,0,0,1,1,0,0,0,0
27,47,23,7,43.717500000000065,-79.40250000000022,1,2,1,2,0,0,1,0
19,43,6,2,43.677500000000045,-79.4225000000002,0,1,1,0,0,0,0,0
20,8,19,5,43.68250000000005,-79.59750000000004,1,1,1,1,0,1,0,0
11,39,2,1,43.637500000000024,-79.44250000000018,0,0,0,1,0,0,0,0
31,17,6,2,43.737500000000075,-79.55250000000008,0,1,1,0,0,0,0,0
23,13,23,6,43.697500000000055,-79.57250000000006,1,2,0,1,0,1,1,0
40,102,0,0,43.7825000000001,-79.12750000000047,0,0,0,0,0,0,0,0
41,67,3,1,43.7875000000001,-79.30250000000031,0,0,1,0,0,0,0,0
20,44,29,9,43.68250000000005,-79.4175000000002,1,4,3,1,0,0,0,0
12,40,9,3,43.64250000000003,-79.43750000000018,0,2,1,0,0,0,0,0
44,72,6,2,43.80250000000011,-79.27750000000033,0,2,0,0,0,0,0,0
32,18,3,1,43.74250000000008,-79.54750000000008,0,1,0,0,0,0,0,0
23,49,49,14,43.697500000000055,-79.39250000000023,2,5,3,2,0,1,1,0
24,14,2,1,43.70250000000006,-79.56750000000007,0,0,0,1,0,0,0,0
16,10,15,4,43.66250000000004,-79.58750000000005,0,1,0,1,0,2,0,0
35,23,5,2,43.757500000000086,-79.52250000000011,0,1,0,1,0,0,0,0
34,64,2,1,43.75250000000008,-79.3175000000003,0,0,0,1,0,0,0,0
45,73,9,3,43.80750000000011,-79.27250000000033,0,2,1,0,0,0,0,0
37,69,20,6,43.76750000000009,-79.29250000000032,0,3,0,1,0,1,1,0
38,34,8,3,43.77250000000009,-79.46750000000016,0,1,1,1,0,0,0,0
17,11,23,6,43.66750000000004,-79.58250000000005,1,2,0,1,0,1,1,0
15,50,89,24,43.657500000000034,-79.38750000000023,3,8,5,3,1,0,2,2
27,24,2,1,43.717500000000065,-79.51750000000011,0,0,0,1,0,0,0,0
18,55,3,1,43.67250000000004,-79.36250000000025,0,1,0,0,0,0,0,0
19,20,19,6,43.677500000000045,-79.5375000000001,0,3,1,1,0,1,0,0
30,29,5,2,43.73250000000007,-79.49250000000013,0,0,1,1,0,0,0,0
42,40,6,2,43.7925000000001,-79.43750000000018,0,2,0,0,0,0,0,0
48,83,8,3,43.82250000000012,-79.22250000000038,0,1,1,1,0,0,0,0
40,79,9,3,43.7825000000001,-79.24250000000036,0,2,1,0,0,0,0,0
19,56,2,1,43.677500000000045,-79.35750000000026,0,0,0,1,0,0,0,0
20,21,17,5,43.68250000000005,-79.5325000000001,0,2,0,1,0,1,1,0
11,52,74,20,43.637500000000024,-79.37750000000024,2,6,6,2,1,0,2,1
12,17,16,5,43.64250000000003,-79.55250000000008,0,2,1,1,0,1,0,0
39,34,0,0,43.777500000000096,-79.46750000000016,0,0,0,0,0,0,0,0
31,30,9,3,43.737500000000075,-79.48750000000014,0,2,1,0,0,0,0,0
23,26,13,4,43.697500000000055,-79.50750000000012,0,2,0,1,0,1,0,0
41,80,2,1,43.7875000000001,-79.23750000000037,0,0,0,1,0,0,0,0
33,76,20,6,43.74750000000008,-79.25750000000035,0,2,1,1,0,1,1,0
13,18,16,5,43.64750000000003,-79.54750000000008,0,2,1,1,0,1,0,0
25,72,19,5,43.70750000000006,-79.27750000000033,0,1,0,1,0,2,1,0
44,85,8,3,43.80250000000011,-79.21250000000039,0,1,1,1,0,0,0,0
37,46,47,13,43.76750000000009,-79.40750000000021,2,5,3,1,0,1,1,0
16,23,21,6,43.66250000000004,-79.52250000000011,0,3,0,1,0,2,0,0
22,66,3,1,43.69250000000005,-79.3075000000003,0,1,0,0,0,0,0,0
15,27,23,6,43.657500000000034,-79.50250000000013,1,1,1,1,0,1,1,0
26,36,2,1,43.71250000000006,-79.45750000000017,0,0,0,1,0,0,0,0
18,32,3,1,43.67250000000004,-79.47750000000015,0,0,1,0,0,0,0,0
38,47,42,12,43.77250000000009,-79.40250000000022,1,4,3,1,0,1,1,1
36,86,22,6,43.76250000000009,-79.2075000000004,1,3,0,1,0,1,0,0
8,24,13,4,43.62250000000002,-79.51750000000011,0,2,0,1,0,1,0,0
27,37,6,2,43.717500000000065,-79.45250000000017,0,1,1,0,0,0,0,0
18,68,8,3,43.67250000000004,-79.29750000000031,0,1,1,1,0,0,0,0
19,33,3,1,43.677500000000045,-79.47250000000015,0,1,0,0,0,0,0,0
11,29,2,1,43.637500000000024,-79.49250000000013,0,0,0,1,0,0,0,0
30,42,5,2,43.73250000000007,-79.4275000000002,0,0,1,1,0,0,0,0
31,7,6,2,43.737500000000075,-79.60250000000003,0,2,0,0,0,0,0,0
40,92,5,2,43.7825000000001,-79.17750000000042,0,0,1,1,0,0,0,0
41,57,11,4,43.7875000000001,-79.35250000000026,0,2,1,1,0,0,0,0
33,53,9,3,43.74750000000008,-79.37250000000024,0,2,1,0,0,0,0,0
12,30,5,2,43.64250000000003,-79.48750000000014,0,1,0,1,0,0,0,0
25,49,37,10,43.70750000000006,-79.39250000000023,2,4,1,1,0,0,1,1
4,26,3,1,43.602500000000006,-79.50750000000012,0,0,1,0,0,0,0,0
44,62,5,2,43.80250000000011,-79.32750000000028,0,0,1,1,0,0,0,0
35,13,0,0,43.757500000000086,-79.57250000000006,0,0,0,0,0,0,0,0
1,20,8,3,43.5875,-79.5375000000001,0,1,1,1,0,0,0,0
14,39,0,0,43.65250000000003,-79.44250000000018,0,0,0,0,0,0,0,0
33,89,0,0,43.74750000000008,-79.19250000000041,0,0,0,0,0,0,0,0
34,54,6,2,43.75250000000008,-79.36750000000025,0,1,1,0,0,0,0,0
45,63,5,2,43.80750000000011,-79.32250000000029,0,0,1,1,0,0,0,0
37,59,6,2,43.76750000000009,-79.34250000000027,0,1,1,0,0,0,0,0
15,40,0,0,43.657500000000034,-79.43750000000018,0,0,0,0,0,0,0,0
26,49,22,7,43.71250000000006,-79.39250000000023,1,3,1,2,0,0,0,0
27,14,8,3,43.717500000000065,-79.56750000000007,0,2,0,1,0,0,0,0
18,45,37,10,43.67250000000004,-79.41250000000021,2,5,1,1,0,1,0,0
19,10,29,8,43.677500000000045,-79.58750000000005,1,3,1,1,0,1,1,0
29,60,8,3,43.72750000000007,-79.33750000000028,0,2,0,1,0,0,0,0
48,73,8,3,43.82250000000012,-79.27250000000033,0,2,0,1,0,0,0,0
21,56,9,3,43.68750000000005,-79.35750000000026,0,2,1,0,0,0,0,0
40,69,6,2,43.7825000000001,-79.29250000000032,0,2,0,0,0,0,0,0
20,11,25,7,43.68250000000005,-79.58250000000005,1,3,1,1,0,1,0,0
11,42,2,1,43.637500000000024,-79.4275000000002,0,0,0,1,0,0,0,0
31,20,8,3,43.737500000000075,-79.5375000000001,0,1,1,1,0,0,0,0
23,16,13,4,43.697500000000055,-79.55750000000008,0,2,0,1,0,1,0,0
10,46,5,2,43.63250000000002,-79.40750000000021,0,0,1,1,0,0,0,0
41,70,0,0,43.7875000000001,-79.28750000000032,0,0,0,0,0,0,0,0
33,66,3,1,43.74750000000008,-79.3075000000003,0,1,0,0,0,0,0,0
34,31,8,3,43.75250000000008,-79.48250000000014,0,2,0,1,0,0,0,0
25,62,9,3,43.70750000000006,-79.32750000000028,0,2,1,0,0,0,0,0
44,75,11,4,43.80250000000011,-79.26250000000034,0,2,1,1,0,0,0,0
37,36,3,1,43.76750000000009,-79.45750000000017,0,0,1,0,0,0,0,0
22,56,9,3,43.69250000000005,-79.35750000000026,0,2,1,0,0,0,0,0
14,52,98,26,43.65250000000003,-79.37750000000024,4,9,5,3,1,0,2,2
15,17,25,7,43.657500000000034,-79.55250000000008,0,3,0,1,0,2,1,0
26,26,3,1,43.71250000000006,-79.50750000000012,0,1,0,0,0,0,0,0
18,22,23,6,43.67250000000004,-79.5275000000001,1,2,0,1,0,1,1,0
38,37,6,2,43.77250000000009,-79.45250000000017,0,2,0,0,0,0,0,0
17,63,9,3,43.66750000000004,-79.32250000000029,0,2,1,0,0,0,0,0
36,76,13,4,43.76250000000009,-79.25750000000035,0,2,0,1,0,1,0,0
28,72,30,8,43.72250000000007,-79.27750000000033,1,3,1,1,0,2,0,0
47,85,6,2,43.817500000000116,-79.21250000000039,0,2,0,0,0,0,0,0
27,27,6,2,43.717500000000065,-79.50250000000013,0,2,0,0,0,0,0,0
40,46,8,3,43.7825000000001,-79.40750000000021,0,2,0,1,0,0,0,0
19,23,16,4,43.677500000000045,-79.52250000000011,1,1,0,1,0,1,0,0
11,19,21,6,43.637500000000024,-79.54250000000009,0,3,0,1,0,2,0,0
30,32,6,2,43.73250000000007,-79.47750000000015,0,2,0,0,0,0,0,0
29,73,13,4,43.72750000000007,-79.27250000000033,0,2,0,1,0,1,0,0
21,69,8,3,43.68750000000005,-79.29250000000032,0,1,1,1,0,0,0,0
40,82,3,1,43.7825000000001,-79.22750000000038,0,0,1,0,0,0,0,0
41,47,11,4,43.7875000000001,-79.40250000000022,0,2,1,1,0,0,0,0
33,43,48,13,43.74750000000008,-79.4225000000002,2,5,2,1,0,1,1,1
34,8,3,1,43.75250000000008,-79.59750000000004,0,0,1,0,0,0,0,0
25,39,5,2,43.70750000000006,-79.44250000000018,0,1,0,1,0,0,0,0
44,52,6,2,43.80250000000011,-79.37750000000024,0,2,0,0,0,0,0,0
4,16,8,3,43.602500000000006,-79.55750000000008,0,1,1,1,0,0,0,0
22,33,3,1,43.69250000000005,-79.47250000000015,0,0,1,0,0,0,0,0
34,44,40,11,43.75250000000008,-79.4175000000002,2,4,3,1,0,1,0,0
37,49,32,9,43.76750000000009,-79.39250000000023,1,4,1,1,0,1,1,0
32,83,20,5,43.74250000000008,-79.22250000000038,1,1,0,1,0,1,1,0
24,79,18,5,43.70250000000006,-79.24250000000036,0,2,0,1,0,2,0,0
43,92,5,2,43.797500000000106,-79.17750000000042,0,0,1,1,0,0,0,0
35,88,8,3,43.757500000000086,-79.1975000000004,0,1,1,1,0,0,0,0
36,53,5,2,43.76250000000009,-79.37250000000024,0,1,0,1,0,0,0,0
15,30,8,3,43.657500000000034,-79.48750000000014,0,2,0,1,0,0,0,0
47,62,11,4,43.817500000000116,-79.32750000000028,0,2,1,1,0,0,0,0
7,26,2,1,43.617500000000014,-79.50750000000012,0,0,0,1,0,0,0,0
26,39,3,1,43.71250000000006,-79.44250000000018,0,1,0,0,0,0,0,0
27,4,8,3,43.717500000000065,-79.61750000000002,0,2,0,1,0,0,0,0
18,35,6,2,43.67250000000004,-79.46250000000016,0,1,1,0,0,0,0,0
30,9,11,4,43.73250000000007,-79.59250000000004,0,2,1,1,0,0,0,0
36,89,8,3,43.76250000000009,-79.19250000000041,0,1,1,1,0,0,0,0
29,50,6,2,43.72750000000007,-79.38750000000023,0,1,1,0,0,0,0,0
21,46,42,12,43.68750000000005,-79.40750000000021,2,4,3,2,0,1,0,0
40,59,11,4,43.7825000000001,-79.34250000000027,0,2,1,1,0,0,0,0
33,56,3,1,43.74750000000008,-79.35750000000026,0,1,0,0,0,0,0,0
34,21,3,1,43.75250000000008,-79.5325000000001,0,1,0,0,0,0,0,0
25,52,0,0,43.70750000000006,-79.37750000000024,0,0,0,0,0,0,0,0
39,99,2,1,43.777500000000096,-79.14250000000045,0,0,0,1,0,0,0,0
37,26,0,0,43.76750000000009,-79.50750000000012,0,0,0,0,0,0,0,0
43,69,6,2,43.797500000000106,-79.29250000000032,0,2,0,0,0,0,0,0
35,65,2,1,43.757500000000086,-79.3125000000003,0,0,0,1,0,0,0,0
14,42,6,2,43.65250000000003,-79.4275000000002,0,2,0,0,0,0,0,0
26,16,11,4,43.71250000000006,-79.55750000000008,0,2,1,1,0,0,0,0
17,53,81,21,43.66750000000004,-79.37250000000024,3,5,6,2,1,0,2,2
36,66,8,3,43.76250000000009,-79.3075000000003,0,1,1,1,0,0,0,0
29,27,6,2,43.72750000000007,-79.50250000000013,0,1,1,0,0,0,0,0
47,75,11,4,43.817500000000116,-79.26250000000034,0,2,1,1,0,0,0,0
40,36,9,3,43.7825000000001,-79.45750000000017,0,2,1,0,0,0,0,0
42,82,8,3,43.7925000000001,-79.22750000000038,0,2,0,1,0,0,0,0
21,59,6,2,43.68750000000005,-79.34250000000027,0,1,1,0,0,0,0,0
41,37,11,4,43.7875000000001,-79.45250000000017,0,2,1,1,0,0,0,0
25,29,8,3,43.70750000000006,-79.49250000000013,0,1,1,1,0,0,0,0
39,76,21,6,43.777500000000096,-79.25750000000035,0,3,0,1,0,2,0,0
31,72,14,4,43.737500000000075,-79.27750000000033,0,1,0,1,0,1,1,0
22,23,25,7,43.69250000000005,-79.52250000000011,0,2,1,1,0,2,1,0
14,19,25,6,43.65250000000003,-79.54250000000009,1,1,0,1,0,2,1,0
13,60,3,1,43.64750000000003,-79.33750000000028,0,0,1,0,0,0,0,0
32,73,23,6,43.74250000000008,-79.27250000000033,1,1,1,1,0,1,1,0
24,69,10,3,43.70250000000006,-79.29250000000032,0,1,0,1,0,1,0,0
43,82,2,1,43.797500000000106,-79.22750000000038,0,0,0,1,0,0,0,0
16,65,3,1,43.66250000000004,-79.3125000000003,0,1,0,0,0,0,0,0
35,78,25,7,43.757500000000086,-79.24750000000036,0,3,0,1,0,2,1,0
36,43,42,12,43.76250000000009,-79.4225000000002,2,5,3,1,0,0,1,0
28,39,3,1,43.72250000000007,-79.44250000000018,0,1,0,0,0,0,0,0
7,16,8,3,43.617500000000014,-79.55750000000008,0,2,0,1,0,0,0,0
38,89,9,3,43.77250000000009,-79.19250000000041,0,2,1,0,0,0,0,0
17,66,6,2,43.66750000000004,-79.3075000000003,0,2,0,0,0,0,0,0
28,75,14,4,43.72250000000007,-79.26250000000034,0,1,0,1,0,1,1,0
29,40,8,3,43.72750000000007,-79.43750000000018,0,2,0,1,0,0,0,0
21,36,8,3,43.68750000000005,-79.45750000000017,0,2,0,1,0,0,0,0
27,79,13,4,43.717500000000065,-79.24250000000036,0,1,1,1,0,1,0,0
33,10,3,1,43.74750000000008,-79.58750000000005,0,0,1,0,0,0,0,0
30,84,20,6,43.73250000000007,-79.21750000000038,0,2,1,1,0,1,1,0
10,26,20,5,43.63250000000002,-79.50750000000012,1,1,0,1,0,1,1,0
42,95,8,3,43.7925000000001,-79.16250000000043,0,1,1,1,0,0,0,0
2,22,9,3,43.5925,-79.5275000000001,0,2,1,0,0,0,0,0
25,42,6,2,43.70750000000006,-79.4275000000002,0,2,0,0,0,0,0,0
31,85,21,5,43.737500000000075,-79.21250000000039,1,1,0,1,0,2,0,0
37,16,6,2,43.76750000000009,-79.55750000000008,0,1,1,0,0,0,0,0
32,50,37,11,43.74250000000008,-79.38750000000023,1,3,3,2,0,1,1,0
24,46,33,9,43.70250000000006,-79.40750000000021,2,2,3,1,0,0,1,0
43,59,11,4,43.797500000000106,-79.34250000000027,0,2,1,1,0,0,0,0
3,23,11,4,43.597500000000004,-79.52250000000011,0,2,1,1,0,0,0,0
35,55,5,2,43.757500000000086,-79.36250000000025,0,0,1,1,0,0,0,0
14,32,6,2,43.65250000000003,-79.47750000000015,0,1,1,0,0,0,0,0
17,43,3,1,43.66750000000004,-79.4225000000002,0,0,1,0,0,0,0,0
36,56,6,2,43.76250000000009,-79.35750000000026,0,2,0,0,0,0,0,0
28,52,5,2,43.72250000000007,-79.37750000000024,0,0,1,1,0,0,0,0
29,17,5,2,43.72750000000007,-79.55250000000008,0,1,0,1,0,0,0,0
47,65,8,3,43.817500000000116,-79.3125000000003,0,2,0,1,0,0,0,0
21,13,25,6,43.68750000000005,-79.57250000000006,1,1,0,1,0,2,1,0
50,76,6,2,43.832500000000124,-79.25750000000035,0,1,1,0,0,0,0,0
42,72,6,2,43.7925000000001,-79.27750000000033,0,1,1,0,0,0,0,0
21,49,39,12,43.68750000000005,-79.39250000000023,1,4,3,2,0,0,1,1
20,53,0,0,43.68250000000005,-79.37250000000024,0,0,0,0,0,0,0,0
39,66,8,3,43.777500000000096,-79.3075000000003,0,1,1,1,0,0,0,0
31,62,5,2,43.737500000000075,-79.32750000000028,0,1,0,1,0,0,0,0
23,58,11,4,43.697500000000055,-79.34750000000027,0,2,1,1,0,0,0,0
22,13,22,6,43.69250000000005,-79.57250000000006,0,1,1,1,0,2,1,0
13,50,78,22,43.64750000000003,-79.38750000000023,4,8,4,3,0,0,2,1
32,63,5,2,43.74250000000008,-79.32250000000029,0,1,0,1,0,0,0,0
43,72,11,4,43.797500000000106,-79.27750000000033,0,2,1,1,0,0,0,0
16,55,61,16,43.66250000000004,-79.36250000000025,2,4,3,3,1,0,1,2
17,20,25,7,43.66750000000004,-79.5375000000001,0,2,1,1,0,2,1,0
35,68,13,4,43.757500000000086,-79.29750000000031,0,1,1,1,0,1,0,0
28,29,6,2,43.72250000000007,-79.49250000000013,0,2,0,0,0,0,0,0
46,83,9,3,43.812500000000114,-79.22250000000038,0,2,1,0,0,0,0,0
38,79,18,5,43.77250000000009,-79.24250000000036,0,1,1,1,0,2,0,0
17,56,5,2,43.66750000000004,-79.35750000000026,0,1,0,1,0,0,0,0
49,88,6,2,43.82750000000012,-79.1975000000004,0,2,0,0,0,0,0,0
29,30,5,2,43.72750000000007,-79.48750000000014,0,0,1,1,0,0,0,0
21,26,21,5,43.68750000000005,-79.50750000000012,1,1,0,1,0,2,0,0
27,69,31,8,43.717500000000065,-79.29250000000032,1,2,1,1,0,2,1,0
33,0,0,0,43.74750000000008,-79.6375,0,0,0,0,0,0,0,0
19,65,3,1,43.677500000000045,-79.3125000000003,0,1,0,0,0,0,0,0
39,43,39,11,43.777500000000096,-79.4225000000002,2,5,2,1,0,0,0,1
30,74,29,8,43.73250000000007,-79.26750000000034,1,3,1,1,0,1,1,0
10,16,13,4,43.63250000000002,-79.55750000000008,0,2,0,1,0,1,0,0
42,85,6,2,43.7925000000001,-79.21250000000039,0,2,0,0,0,0,0,0
20,66,8,3,43.68250000000005,-79.3075000000003,0,2,0,1,0,0,0,0
13,27,16,5,43.64750000000003,-79.50250000000013,0,3,0,1,0,1,0,0
31,75,31,8,43.737500000000075,-79.26250000000034,1,2,1,1,0,2,1,0
32,40,42,12,43.74250000000008,-79.43750000000018,1,4,3,1,0,1,1,1
23,71,3,1,43.697500000000055,-79.28250000000033,0,0,1,0,0,0,0,0
24,36,2,1,43.70250000000006,-79.45750000000017,0,0,0,1,0,0,0,0
43,49,5,2,43.797500000000106,-79.39250000000023,0,1,0,1,0,0,0,0
16,32,5,2,43.66250000000004,-79.47750000000015,0,1,0,1,0,0,0,0
35,45,32,10,43.757500000000086,-79.41250000000021,1,5,1,2,0,0,1,0
28,6,8,3,43.72250000000007,-79.60750000000003,0,1,1,1,0,0,0,0
45,95,8,3,43.80750000000011,-79.16250000000043,0,1,1,1,0,0,0,0
5,22,8,3,43.60750000000001,-79.5275000000001,0,1,1,1,0,0,0,0
46,60,2,1,43.812500000000114,-79.33750000000028,0,0,0,1,0,0,0,0
37,91,11,4,43.76750000000009,-79.18250000000042,0,2,1,1,0,0,0,0
17,33,5,2,43.66750000000004,-79.47250000000015,0,0,1,1,0,0,0,0
9,29,2,1,43.62750000000002,-79.49250000000013,0,0,0,1,0,0,0,0
28,42,2,1,43.72250000000007,-79.4275000000002,0,0,0,1,0,0,0,0
26,81,13,4,43.71250000000006,-79.23250000000037,0,1,1,1,0,1,0,0
38,92,5,2,43.77250000000009,-79.17750000000042,0,1,0,1,0,0,0,0
42,62,11,4,43.7925000000001,-79.32750000000028,0,2,1,1,0,0,0,0
20,43,11,4,43.68250000000005,-79.4225000000002,0,2,1,1,0,0,0,0
39,56,3,1,43.777500000000096,-79.35750000000026,0,0,1,0,0,0,0,0
12,39,2,1,43.64250000000003,-79.44250000000018,0,0,0,1,0,0,0,0
31,52,6,2,43.737500000000075,-79.37750000000024,0,2,0,0,0,0,0,0
32,17,8,3,43.74250000000008,-79.55250000000008,0,1,1,1,0,0,0,0
23,48,36,10,43.697500000000055,-79.39750000000022,2,3,3,1,0,0,0,1
24,13,0,0,43.70250000000006,-79.57250000000006,0,0,0,0,0,0,0,0
41,102,5,2,43.7875000000001,-79.12750000000047,0,0,1,1,0,0,0,0
13,40,5,2,43.64750000000003,-79.43750000000018,0,1,0,1,0,0,0,0
45,72,5,2,43.80750000000011,-79.27750000000033,0,0,1,1,0,0,0,0
24,49,40,12,43.70250000000006,-79.39250000000023,2,5,3,2,0,0,0,0
16,45,2,1,43.66250000000004,-79.41250000000021,0,0,0,1,0,0,0,0
17,10,26,7,43.66750000000004,-79.58750000000005,1,2,1,1,0,1,1,0
35,58,2,1,43.757500000000086,-79.34750000000027,0,0,0,1,0,0,0,0
36,23,5,2,43.76250000000009,-79.52250000000011,0,0,1,1,0,0,0,0
46,73,3,1,43.812500000000114,-79.27250000000033,0,1,0,0,0,0,0,0
